Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2020,8,1,0.5,0.5,0.5,0.5,28.2,31.4,25.2,6.5,24.4
Sentosa Island,2020,8,2,0,0,0,0,28.8,31.5,27.2,6.9,24.1
Sentosa Island,2020,8,3,0,0,0,0,29.1,32.9,27.1,7.2,21.3
Sentosa Island,2020,8,4,3.4,3,3.4,3.4,27.4,30.1,24,5.9,41.9
Sentosa Island,2020,8,5,0,0,0,0,28.7,31.5,26.9,6.3,23.3
Sentosa Island,2020,8,6,0,0,0,0,29,31.5,27.5,4.9,20.6
Sentosa Island,2020,8,7,0,0,0,0,29.3,33.7,27.2,6.5,27.4
Sentosa Island,2020,8,8,0,0,0,0,29.7,33.4,27.5,6.3,19.1
Sentosa Island,2020,8,9,0,0,0,0,29.6,33.6,27.6,5.9,21.7
Sentosa Island,2020,8,10,0,0,0,0,29.8,33,27.8,7.4,24.4
Sentosa Island,2020,8,11,0,0,0,0,29.7,32.5,28,6.5,27.4
Sentosa Island,2020,8,12,0,0,0,0,28.4,31.1,26.2,5.7,33.9
Sentosa Island,2020,8,13,7.8,3.4,5.8,7.4,28.5,32.4,25.2,6.3,31.3
Sentosa Island,2020,8,14,36.2,27.6,31.8,32.4,26.5,28.8,23.2,3.7,29.8
Sentosa Island,2020,8,15,0.4,0.4,0.4,0.4,28.1,31.7,25.3,4.5,23.3
Sentosa Island,2020,8,16,4.4,4.4,4.4,4.4,27.7,30.1,23.9,6.1,33.2
Sentosa Island,2020,8,17,18.6,15,17.6,18.6,27.5,31.5,23.1,4.7,29.4
Sentosa Island,2020,8,18,0,0,0,0,27.5,29.4,26.2,6.1,32.8
Sentosa Island,2020,8,19,11.2,8.6,11.2,11.2,28.2,31.2,24.5,4.4,33.5
Sentosa Island,2020,8,20,0.2,0.2,0.2,0.2,28.2,31.6,26.1,5.8,26.3
Sentosa Island,2020,8,21,0.4,0.2,0.2,0.4,29.3,32.9,27.4,7,22.6
Sentosa Island,2020,8,22,0.6,0.4,0.4,0.4,27.9,33.2,25.9,5.4,35.2
Sentosa Island,2020,8,23,19.4,9,10.4,14.6,25.8,28.7,23.2,4.1,39.6
Sentosa Island,2020,8,24,4.2,4.2,4.2,4.2,28.2,33,25.3,5.2,31.7
Sentosa Island,2020,8,25,0.2,0.2,0.2,0.2,27.8,31.2,26.2,6,39.3
Sentosa Island,2020,8,26,3,1.8,2.8,3,26.9,30.3,25.3,8,34.3
Sentosa Island,2020,8,27,0,0,0,0,27.7,30.6,26,6.1,30.6
Sentosa Island,2020,8,28,0,0,0,0,28.8,32,26.9,7,26.3
Sentosa Island,2020,8,29,13.2,4,6,10.4,26.8,29.3,25.1,4.8,32
Sentosa Island,2020,8,30,0.8,0.8,0.8,0.8,28.2,32.9,25.8,5.7,32
Sentosa Island,2020,8,31,0,0,0,0,29,32,27,6.4,30.9
Sentosa Island,2020,9,1,0,0,0,0,28.5,32,27,5.9,37
Sentosa Island,2020,9,2,0,0,0,0,28.5,31.2,27.3,6.1,27.4
Sentosa Island,2020,9,3,12.8,8.2,10.6,10.8,27,29.7,24.9,3.9,28.9
Sentosa Island,2020,9,4,15.8,7.4,12.6,15.2,27.2,29.9,25.9,4,27
Sentosa Island,2020,9,5,30.8,5.4,8,12.4,25.7,27.3,24.4,5.3,28.5
Sentosa Island,2020,9,6,5.4,4.2,5,5.2,26.8,31,24.4,4.9,22.4
Sentosa Island,2020,9,7,0,0,0,0,28.4,32.6,25.7,6,29.4
Sentosa Island,2020,9,8,1.6,1.6,1.6,1.6,27.9,32,25.8,6,30.9
Sentosa Island,2020,9,9,0,0,0,0,28.2,32.1,26.6,4.8,33.2
Sentosa Island,2020,9,10,4,1.6,2.4,3.2,27.4,29.8,24,5.2,27.4
Sentosa Island,2020,9,11,27.2,16.4,17.8,23.8,27.4,30.8,23.5,6.9,37
Sentosa Island,2020,9,12,10.6,3.2,3.2,4.8,26.1,29.2,23.4,5.3,31.7
Sentosa Island,2020,9,13,59.8,24.4,34.8,38.8,25,27.2,23.1,4.5,34.6
Sentosa Island,2020,9,14,8.8,4,6.2,8.6,25.8,29.3,24.1,4.2,35
Sentosa Island,2020,9,15,0,0,0,0,27.8,30.6,25.7,5.2,20.9
Sentosa Island,2020,9,16,14.6,6.8,9,11.2,26.7,29.9,22.2,6.4,47.2
Sentosa Island,2020,9,17,0.2,0.2,0.2,0.2,27.9,32.4,26,5.9,35.6
Sentosa Island,2020,9,18,0.2,0.4,0.4,0.4,28.6,32.3,25.5,6.5,26.7
Sentosa Island,2020,9,19,1.6,1,1,1,28.1,32.8,24.6,6.5,34.3
Sentosa Island,2020,9,20,0,0,0,0,29.2,33,27.5,4.5,18
Sentosa Island,2020,9,21,40.2,30.2,37,37.6,26.1,28.5,23.3,5.5,25.9
Sentosa Island,2020,9,22,0,0,0,0,27.8,30.7,26,7,22
Sentosa Island,2020,9,23,0,0,0,0,28.8,32,27,4.8,22
Sentosa Island,2020,9,24,5.8,5.8,5.8,5.8,28.2,31.2,24.6,5.9,31.3
Sentosa Island,2020,9,25,6.2,5.6,6.2,6.2,28.8,32.8,24.2,4,29.1
Sentosa Island,2020,9,26,39,14.6,18,20.4,25.9,28.9,23.2,7,28.2
Sentosa Island,2020,9,27,4,1.8,2.6,5.2,26.6,28.1,23.6,7.3,27.8
Sentosa Island,2020,9,28,0,0,0,0,28.5,32.2,27.2,5.9,28.5
Sentosa Island,2020,9,29,10.6,10.6,10.6,10.6,27,29,23.3,4.8,29.8
Sentosa Island,2020,9,30,3.6,2.4,3.6,3.6,28.1,33.8,26,5.5,32.8
Sentosa Island,2020,10,1,8,4.4,5,5.2,26.5,29.7,24.4,3.5,21.7
Sentosa Island,2020,10,2,6,4.8,6,6,27.7,30.9,24.1,6.2,28.9
Sentosa Island,2020,10,3,3,2.2,6.6,8.2,27.4,30.3,24,8,33.5
Sentosa Island,2020,10,4,0,0,0,0,28.6,30.3,27.6,5.4,20.6
Sentosa Island,2020,10,5,0,0,0,0,28.7,31.8,26.9,4.1,16.5
Sentosa Island,2020,10,6,0,0,0,0,28.4,30.5,26.9,6.1,26.7
Sentosa Island,2020,10,7,1,0.6,0.6,0.6,28.2,32.3,25.3,6.2,39.6
Sentosa Island,2020,10,8,38.2,13.8,14.2,16.8,27.1,31.3,24.1,7.1,41.1
Sentosa Island,2020,10,9,0,0,0,0,27.9,29.4,26.5,6.7,27.8
Sentosa Island,2020,10,10,5.6,2.2,3.6,5.2,27.6,29.3,24.3,5.6,46.5
Sentosa Island,2020,10,11,7.6,7,7,7,27.5,30.3,24,8,46.5
Sentosa Island,2020,10,12,0,0,0,0,28.4,31.1,27.1,9.4,32.8
Sentosa Island,2020,10,13,0,0,0,0,29,32.1,27.4,6.1,22.6
Sentosa Island,2020,10,14,0,0,0,0,28.9,31.4,26.1,6.1,28.5
Sentosa Island,2020,10,15,0.4,0.4,0.4,0.4,28.6,32.2,25.8,7.3,32.8
Sentosa Island,2020,10,16,2,1.8,1.8,1.8,28.8,33.1,25.2,6.1,36.7
Sentosa Island,2020,10,17,0,0,0,0,29.5,33.6,27.3,5.8,23.3
Sentosa Island,2020,10,18,1.4,0.8,0.8,1,28.1,31.9,24.3,4.5,41.9
Sentosa Island,2020,10,19,0,0,0,0,28.3,31.8,25.5,6.8,25.2
Sentosa Island,2020,10,20,0.2,0.2,0.2,0.2,28.1,30.3,26.6,4.1,23.7
Sentosa Island,2020,10,21,2.2,1.6,2.2,2.2,28.8,33.1,25.4,5.2,24.8
Sentosa Island,2020,10,22,10.2,4.6,8,9.2,27.5,31.3,23.7,7.7,39.6
Sentosa Island,2020,10,23,0.6,0.6,0.6,0.6,28.9,31.8,27,5,18.3
Sentosa Island,2020,10,24,0.4,0.4,0.6,0.6,28,30.1,25.6,4,16.9
Sentosa Island,2020,10,25,0.4,0.4,0.4,0.4,28.7,32.5,24.6,6.2,45.4
Sentosa Island,2020,10,26,64.4,46.8,58.8,59.6,27.2,29.2,23.2,4.3,40.7
Sentosa Island,2020,10,27,0,0,0,0,29.5,33.5,26.9,5.7,27.4
Sentosa Island,2020,10,28,2.2,2.2,2.2,2.2,27.7,29,25.2,3.3,18.7
Sentosa Island,2020,10,29,0,0,0,0,28.2,31.5,26.3,5.6,25.6
Sentosa Island,2020,10,30,0,0,0,0,28.6,32.1,26.1,4.6,19.1
Sentosa Island,2020,10,31,35.8,25.2,33.4,34.8,27.6,32.4,23.5,4.4,34.3
Sentosa Island,2020,11,1,0,0,0,0,28.3,31.7,25.4,6.5,27.8
Sentosa Island,2020,11,2,10.4,10,10,10.4,27.6,33.8,24.3,4.4,30.9
Sentosa Island,2020,11,3,0.2,0.2,0.2,0.2,27.6,29.7,26,4.1,18
Sentosa Island,2020,11,4,13.4,3.4,3.4,6,26.1,28.5,23.5,3.1,34.3
Sentosa Island,2020,11,5,0,0,0,0,28.1,32.2,25.2,4.3,17.6
Sentosa Island,2020,11,6,0,0,0,0,28.9,32.1,26.6,4.8,17.2
Sentosa Island,2020,11,7,27,14.2,19.6,20,26,28.4,23,3.6,37.8
Sentosa Island,2020,11,8,3.2,1.4,2.4,2.4,26.9,30.2,24.3,4.7,27.8
Sentosa Island,2020,11,9,8.8,8,8.2,8.2,27,29.4,24.3,4.6,34.6
Sentosa Island,2020,11,10,5.8,5,5.6,5.6,27.4,29.9,24,4.4,29.1
Sentosa Island,2020,11,11,0,0,0,0,28.7,31.9,26.1,4.8,20.9
Sentosa Island,2020,11,12,0,0,0,0,29.6,34.5,27.5,6.3,28.5
Sentosa Island,2020,11,13,0,0,0,0,29.7,33.5,26.9,5.4,27.8
Sentosa Island,2020,11,14,0,0,0,0,29.1,32.3,27.3,4.5,20.6
Sentosa Island,2020,11,15,6.4,2.6,3.8,4.6,27.7,32.4,24.6,6.1,35.9
Sentosa Island,2020,11,16,7,2.2,4.2,6,28.4,33,24.8,5,27.8
Sentosa Island,2020,11,17,0,0,0,0,28.2,33.3,26.6,4.3,23.7
Sentosa Island,2020,11,18,0,0,0,0,28.8,32.1,25.7,4.2,16.1
Sentosa Island,2020,11,19,4.4,1.8,3,3,27.8,32.2,25.7,3.4,19.4
Sentosa Island,2020,11,20,11.4,10.6,10.6,10.6,28,32.1,25.9,3.8,32.4
Sentosa Island,2020,11,21,41.6,18.8,25.8,37.2,26.9,31.9,24,4.6,23.7
Sentosa Island,2020,11,22,19.8,14,15.6,17.6,26.5,32,23.8,4.4,32
Sentosa Island,2020,11,23,22.8,15.4,18.4,19.2,25.9,30.1,23.6,4,32.4
Sentosa Island,2020,11,24,0.4,0.4,0.4,0.4,26.4,29.9,24.9,4.1,16.1
Sentosa Island,2020,11,25,0,0,0,0,27,31.5,25.1,4,17.6
Sentosa Island,2020,11,26,1.8,0.8,1.2,1.8,26.5,27.8,25.8,3.4,13.7
Sentosa Island,2020,11,27,1,1,1,1,27.5,30.9,25.4,4.4,23.7
Sentosa Island,2020,11,28,4.2,2.2,3.4,3.8,26.8,29.9,24,3.6,18.3
Sentosa Island,2020,11,29,0,0,0,0,28.2,32.1,25.7,4.1,18
Sentosa Island,2020,11,30,24.6,21.4,23.4,24.6,27.5,32.6,24.4,3.8,28.2
Sentosa Island,2020,12,1,0,0,0,0,30.6,-,-,4.1,22.4
Sentosa Island,2020,12,2,10.4,7.4,10.4,10.4,29.2,38,23.4,4,37.4
Sentosa Island,2020,12,3,8.6,8.4,8.6,8.6,28.1,38,25.3,4.1,23.3
Sentosa Island,2020,12,4,43.6,28.4,36.2,42,26.7,32.5,24,4.9,39.6
Sentosa Island,2020,12,5,7.8,5.2,7.6,7.8,27.3,32.8,24.8,5.5,36.3
Sentosa Island,2020,12,6,46.4,35.8,46,46.4,27.9,33.7,23,6.5,35.6
Sentosa Island,2020,12,7,23.4,12.4,21.8,23.2,27.7,33.5,24.4,5.6,33.2
Sentosa Island,2020,12,8,6.6,5,6.4,6.6,28.5,34.2,25.8,5.7,26.7
Sentosa Island,2020,12,9,2.6,1.2,1.6,2.6,28.1,33.8,25.6,4.4,26.3
Sentosa Island,2020,12,10,2.6,2.6,2.6,2.6,27.6,33.1,26,4.7,31.7
Sentosa Island,2020,12,11,0,0,0,0,28.5,32.5,25,6,29.4
Sentosa Island,2020,12,12,5.2,4.4,4.4,4.4,27.3,32.2,24.1,5.4,26.3
Sentosa Island,2020,12,13,1,0.6,0.8,1,27.5,32.1,24.6,5.6,25.2
Sentosa Island,2020,12,14,12.8,4.8,6,8,26.9,32,24.2,4.5,21.7
Sentosa Island,2020,12,15,16.6,10.4,15.6,16.2,26.4,32.5,24.1,4.2,25.2
Sentosa Island,2020,12,16,-,-,-,-,25.8,30.4,24.4,3.2,25.9
Sentosa Island,2020,12,17,8.8,6,7.6,8.6,26.2,31.6,24.2,3.5,33.9
Sentosa Island,2020,12,18,1.6,1.6,1.6,1.6,25.8,27.4,23.6,5.2,32
Sentosa Island,2020,12,19,0,0,0,0,26.9,30.6,24.4,5.4,22.6
Sentosa Island,2020,12,20,9.4,5.2,5.2,8.8,26.9,32.2,25.2,4.7,22.6
Sentosa Island,2020,12,21,0,0,0,0,27.1,31.1,25.2,3.9,19.4
Sentosa Island,2020,12,22,15.4,11.4,15,15.4,27.3,33.3,24.5,4.5,22.6
Sentosa Island,2020,12,23,0,0,0,0,27.9,31.4,25.2,4.7,19.8
Sentosa Island,2020,12,24,0,0,0,0,27.3,29.8,26.2,4,17.2
Sentosa Island,2020,12,25,0,0,0,0,28.1,31.7,26.1,5.4,24.4
Sentosa Island,2020,12,26,5.6,4.2,4.8,5,27.8,32.2,24.1,6.1,30.9
Sentosa Island,2020,12,27,22.6,12,19.8,21.4,26.8,31.2,24.6,4.4,25.2
Sentosa Island,2020,12,28,0,0,0,0,28,32.7,25.8,5,27
Sentosa Island,2020,12,29,7.6,7.4,7.6,7.6,27,30.5,24.4,4.1,21.7
Sentosa Island,2020,12,30,24.8,20.8,22.8,23.2,27.2,32.4,24.5,4.1,33.5
Sentosa Island,2020,12,31,28.6,23.4,25.8,26.6,26.5,32.4,22,4.5,23.3
Sentosa Island,2021,1,1,76.8,15,21.8,32.4,24.3,26.5,22.1,5.4,36.3
Sentosa Island,2021,1,2,117,10.2,17.6,32.4,23.3,26,22,5.6,33.9
Sentosa Island,2021,1,3,-,-,-,-,26.4,29.5,24,3.8,23.7
Sentosa Island,2021,1,4,-,-,-,-,27,31.4,25.3,4.4,24.8
Sentosa Island,2021,1,5,-,-,-,-,26.6,29.9,23.9,5.4,26.3
Sentosa Island,2021,1,6,-,-,-,-,25.5,28.2,24.7,4.5,24.4
Sentosa Island,2021,1,7,-,-,-,-,25.9,28.4,23.8,4.9,33.5
Sentosa Island,2021,1,8,-,-,-,-,25.2,29.7,23.8,4.9,28.2
Sentosa Island,2021,1,9,-,-,-,-,25.5,29.3,23.4,6.1,34.6
Sentosa Island,2021,1,10,-,-,-,-,25.6,28.3,23.7,5.7,30.9
Sentosa Island,2021,1,11,-,-,-,-,26.3,30,24,4.6,29.4
Sentosa Island,2021,1,12,-,-,-,-,27.3,31.3,24.7,5.5,23.3
Sentosa Island,2021,1,13,-,-,-,-,27.5,31.2,25.3,5.2,24.4
Sentosa Island,2021,1,14,0,-,-,-,27.8,32,25.6,6.8,38.5
Sentosa Island,2021,1,15,0,0,0,0,26.9,29.8,25.4,8.3,43.2
Sentosa Island,2021,1,16,0,0,0,0,-,-,-,-,-
Sentosa Island,2021,1,17,0,0,0,0,-,-,-,-,-
Sentosa Island,2021,1,18,0,0,0,0,-,-,-,-,-
Sentosa Island,2021,1,19,0,0,0,0,-,-,-,-,-
Sentosa Island,2021,1,20,0,0,0,0,27,30.8,24.7,5.3,23.3
Sentosa Island,2021,1,21,14.8,7,9.4,14.8,26.6,33.2,24.6,5.2,24.4
Sentosa Island,2021,1,22,0,0,0,0,27,31.5,24.4,4.7,23
Sentosa Island,2021,1,23,1.2,0.8,0.8,0.8,26.4,31.5,24.8,5.1,25.2
Sentosa Island,2021,1,24,1,1,1,1,27.1,32.2,24.5,5.2,24.4
Sentosa Island,2021,1,25,0.2,0.2,0.2,0.2,27.5,32.2,25.5,4.9,22.6
Sentosa Island,2021,1,26,0,0,0,0,27.6,32.5,25.2,5.2,23
Sentosa Island,2021,1,27,0,0,0,0,27.5,32,25.1,4.4,23
Sentosa Island,2021,1,28,4,2,2.8,3.6,26.8,30.8,24.8,5.1,25.6
Sentosa Island,2021,1,29,0,0,0,0,27.6,32.3,24.8,6.1,35.2
Sentosa Island,2021,1,30,0,0,0,0,27.7,32.5,25.1,6.4,35.9
Sentosa Island,2021,1,31,1.6,1.6,1.6,1.6,27.1,31.5,25,5.1,26.7
Sentosa Island,2021,2,1,0,0,0,0,27.6,31.7,25.5,5.5,26.7
Sentosa Island,2021,2,2,0,0,0,0,27.9,32,25.8,6.3,32
Sentosa Island,2021,2,3,0,0,0,0,27.7,31.9,25.6,5.7,25.2
Sentosa Island,2021,2,4,0,0,0,0,27.7,32.7,25,6.5,35.9
Sentosa Island,2021,2,5,0,0,0,0,27.8,33.7,24.5,5.5,26.7
Sentosa Island,2021,2,6,0,0,0,0,28.4,33.6,25.8,6.2,27.8
Sentosa Island,2021,2,7,0,0,0,0,28.1,33.9,25.3,6.8,29.4
Sentosa Island,2021,2,8,1.4,1.4,1.4,1.4,28.1,33.1,25.6,6.2,30.2
Sentosa Island,2021,2,9,0,0,0,0,28,33,25.6,6.1,28.5
Sentosa Island,2021,2,10,45.2,25,36.8,45.2,27.2,32.2,24.6,5.2,24.1
Sentosa Island,2021,2,11,38.2,33.8,33.8,38.2,27.2,33.1,24.2,5.7,42
Sentosa Island,2021,2,12,2.2,2.2,2.2,2.2,27.9,32.6,25.7,5.7,32
Sentosa Island,2021,2,13,8.4,3.6,5,7.2,27.3,34,25.1,5.2,25.9
Sentosa Island,2021,2,14,1.2,1.2,1.2,1.2,27.4,31.9,25.4,5.6,27
Sentosa Island,2021,2,15,0,0,0,0,27.5,32.7,25.2,5.8,29.4
Sentosa Island,2021,2,16,0,0,0,0,27.5,32.9,24.9,5.7,24.4
Sentosa Island,2021,2,17,0,0,0,0,27.5,32.2,24.8,5.9,28.5
Sentosa Island,2021,2,18,0,0,0,0,27.4,32.7,24.3,7.4,36.3
Sentosa Island,2021,2,19,0,0,0,0,27.4,31.9,25.1,7.1,32.4
Sentosa Island,2021,2,20,0,0,0,0,27.5,32.9,25.3,6.6,33.2
Sentosa Island,2021,2,21,0,0,0,0,27.7,33.1,25.1,5.6,26.7
Sentosa Island,2021,2,22,0,0,0,0,27.8,33.7,25,5.6,28.5
Sentosa Island,2021,2,23,0,0,0,0,27.4,32,24.8,6.6,27.8
Sentosa Island,2021,2,24,2.4,2.4,2.4,2.4,26.9,30.9,24.8,5,24.4
Sentosa Island,2021,2,25,0,0,0,0,-,-,-,5.5,22
Sentosa Island,2021,2,26,0,0,0,0,28.6,32.7,25.5,5.1,25.6
Sentosa Island,2021,2,27,0,0,0,0,28.7,33.6,25.8,5.7,24.8
Sentosa Island,2021,2,28,0,0,0,0,28.5,32.4,26.3,6.9,24.1
Sentosa Island,2021,3,1,0,0,0,0,28.5,33.2,26.2,7.3,28.5
Sentosa Island,2021,3,2,0,0,0,0,29.2,33.5,26.4,6,30.6
Sentosa Island,2021,3,3,0,0,0,0,29.6,35.1,26.6,5.4,26.7
Sentosa Island,2021,3,4,0,0,0,0,29.4,33.8,26.7,6,27.4
Sentosa Island,2021,3,5,0,0,0,0,29.2,32.6,27.1,6.9,33.9
Sentosa Island,2021,3,6,3.2,3.2,3.2,3.2,29.2,34.7,26.4,5.4,29.1
Sentosa Island,2021,3,7,39.8,13.8,19.6,22.8,26.6,31.5,24.3,4.9,41.1
Sentosa Island,2021,3,8,0.2,0.2,0.2,0.2,27.9,32.1,24.1,4.9,23.7
Sentosa Island,2021,3,9,0,0,0,0,29,34.4,26.2,6,29.8
Sentosa Island,2021,3,10,0,0,0,0,29.4,35.4,25.9,5.5,27
Sentosa Island,2021,3,11,0,0,0,0,29.3,34,26.2,5.2,25.2
Sentosa Island,2021,3,12,0,0,0,0,27.8,31.8,26.1,4.3,25.6
Sentosa Island,2021,3,13,12.4,11.8,12.4,12.4,27.7,31.9,25.7,4.5,25.2
Sentosa Island,2021,3,14,1.4,1.4,1.4,1.4,28.2,31.5,26.3,4.9,20.6
Sentosa Island,2021,3,15,6.4,6.2,6.4,6.4,28.3,34.2,24,5.2,38.5
Sentosa Island,2021,3,16,0,0,0,0,28.6,31.6,26.2,6,28.5
Sentosa Island,2021,3,17,5.6,5.4,5.6,5.6,27.8,31.1,25.6,4.3,20.2
Sentosa Island,2021,3,18,14.6,12.2,14.4,14.4,27.9,32,24.2,5.5,27.8
Sentosa Island,2021,3,19,0.2,0.2,0.2,0.2,29,33.2,26.4,5.2,19.8
Sentosa Island,2021,3,20,0,0,0,0,29.2,33.6,27.2,5,22.6
Sentosa Island,2021,3,21,3.8,3.8,3.8,3.8,28.7,32.9,25.3,5.5,30.2
Sentosa Island,2021,3,22,0,0,0,0,29.2,34,26.7,5.7,28.2
Sentosa Island,2021,3,23,73.5,43,56.5,64.5,27.2,32.1,24.3,5.1,33.5
Sentosa Island,2021,3,24,3.5,1.5,1.5,2,26.8,30.5,25.4,4.5,18.3
Sentosa Island,2021,3,25,0,0,0,0,27.3,29.5,25.3,3.9,20.9
Sentosa Island,2021,3,26,0,0,0,0,28.9,33.6,26.3,5.2,27
Sentosa Island,2021,3,27,1.8,1.2,1.2,1.8,27.5,31.7,24.7,5.1,38.2
Sentosa Island,2021,3,28,0,0,0,0,29,32.2,26.2,5.4,18.3
Sentosa Island,2021,3,29,55,34.4,41.4,53.2,27.4,33,23.4,4.1,40.7
Sentosa Island,2021,3,30,0,0,0,0,28.7,33.6,25.6,5.2,24.1
Sentosa Island,2021,3,31,23.8,11.8,17.6,21.2,29.3,34,23.6,6.1,47.2
Sentosa Island,2021,4,1,0,0,0,0,31.1,33.7,28.9,8.9,36.7
Sentosa Island,2021,4,2,13.6,7.2,7.2,7.2,29.4,34.1,24.7,4.3,28.9
Sentosa Island,2021,4,3,4.6,4,4.2,4.2,28.4,32.9,25.6,4.3,27.4
Sentosa Island,2021,4,4,25.6,13.4,14.2,19,28.2,33.6,24,4.9,29.4
Sentosa Island,2021,4,5,17.2,11.2,16,16.4,27.6,32.1,24.6,3.9,31.7
Sentosa Island,2021,4,6,13,11.8,12.8,13,28.2,31.6,25.8,4.1,32.4
Sentosa Island,2021,4,7,0,0,0,0,29.2,33,25.9,5.6,32
Sentosa Island,2021,4,8,0,0,0,0,28.9,33,26.1,4.9,21.3
Sentosa Island,2021,4,9,25,19.8,22.8,22.8,28.1,32.9,24.3,4.2,37
Sentosa Island,2021,4,10,0,0,0,0,29.1,32.3,26,5.1,25.2
Sentosa Island,2021,4,11,0,0,0,0,29.6,32.9,27.1,6.3,33.9
Sentosa Island,2021,4,12,1.6,1.4,1.4,1.6,28.9,32.5,25,6.1,37
Sentosa Island,2021,4,13,0,0,0,0,29.4,33.6,27.6,4.9,19.8
Sentosa Island,2021,4,14,3.4,1.8,3,3.4,28.8,32.3,24.3,4.9,26.7
Sentosa Island,2021,4,15,6.8,2.8,3.4,4,27.5,32.3,25.2,3.4,24.8
Sentosa Island,2021,4,16,2.2,2.2,2.2,2.2,28.3,30.6,25.9,3.8,21.7
Sentosa Island,2021,4,17,87.4,47.6,57.2,66.6,26.5,33.4,22.9,3.6,32.8
Sentosa Island,2021,4,18,0,0,0,0,28.5,32.1,25.4,5.2,21.3
Sentosa Island,2021,4,19,0,0,0,0,28.6,31.6,26.2,4.9,40
Sentosa Island,2021,4,20,0,0,0,0,29.2,32.4,26.6,5.7,24.1
Sentosa Island,2021,4,21,0,0,0,0,29.5,32.4,27.7,5.5,21.7
Sentosa Island,2021,4,22,0.4,0.2,0.4,0.4,28.3,31.2,27,5.4,25.6
Sentosa Island,2021,4,23,0,0,0,0,29.1,31.7,26.1,5.7,26.3
Sentosa Island,2021,4,24,56.2,25.8,37.8,45.2,27.1,28.9,24.3,5,40
Sentosa Island,2021,4,25,0,0,0,0,29.6,33.6,26.6,4.5,18.3
Sentosa Island,2021,4,26,38,23.2,37.4,38,28.6,35.5,24.5,5.2,28.5
Sentosa Island,2021,4,27,0,0,0,0,28.7,31.6,26.1,4.1,17.6
Sentosa Island,2021,4,28,0,0,0,0,29.5,34.1,26.6,4.6,22.6
Sentosa Island,2021,4,29,0,0,0,0,29.9,35.4,27.7,5.6,31.7
Sentosa Island,2021,4,30,0,0,0,0,29.1,33.2,27.8,4.6,26.3
Sentosa Island,2021,5,1,0.6,0.2,0.4,0.4,29.1,32.4,26.4,4.4,28.5
Sentosa Island,2021,5,2,0,0,0,0.2,30.1,34,26.7,5.2,27.8
Sentosa Island,2021,5,3,4,3.8,4,4,29.6,33,26.4,5.4,27
Sentosa Island,2021,5,4,1.4,1.4,1.4,1.4,29.3,33.6,27.5,4.2,19.4
Sentosa Island,2021,5,5,5.4,5.2,5.4,5.4,28.4,33.2,26.3,4.5,23.3
Sentosa Island,2021,5,6,4.4,2.4,2.6,2.8,27.8,29.8,26,3,17.6
Sentosa Island,2021,5,7,0,0,0,0,29.4,33,27,3.9,24.4
Sentosa Island,2021,5,8,42.4,30.4,40.6,42,27.9,31.4,24.2,3.4,25.6
Sentosa Island,2021,5,9,0,0,0,0,28.9,32.2,26.7,3.7,22
Sentosa Island,2021,5,10,0,0,0,0,30.2,33.9,27.5,5.1,20.6
Sentosa Island,2021,5,11,5.6,5.2,5.4,5.4,30,35.1,26.8,5.3,39.6
Sentosa Island,2021,5,12,3.2,2.4,2.6,2.6,28.7,31.5,26.7,3.8,22.4
Sentosa Island,2021,5,13,0,0,0,0,29.5,32.7,27.1,4.9,28.9
Sentosa Island,2021,5,14,12.4,12,12.4,12.4,28.8,30.2,27.2,4.4,25.2
Sentosa Island,2021,5,15,39.8,23,33.6,36.4,28.1,31.8,24.3,4.8,44.3
Sentosa Island,2021,5,16,0,0,0,0,29.8,34.2,27.1,4,19.4
Sentosa Island,2021,5,17,0.4,0.2,0.2,0.2,29.4,31.3,27.5,4.4,29.1
Sentosa Island,2021,5,18,45.4,14,18,23.2,27.2,30.2,24.8,5.5,31.3
Sentosa Island,2021,5,19,0,0,0,0,28.6,30.8,26.8,3.5,19.1
Sentosa Island,2021,5,20,0,0,0,0,29.5,32.5,26.9,4,18
Sentosa Island,2021,5,21,12.8,7,9.4,12.2,28.5,33.3,24.7,4.8,34.3
Sentosa Island,2021,5,22,0,0,0,0,28.1,30,26.1,5.9,27.8
Sentosa Island,2021,5,23,0,0,0,0,29.9,33.1,28.1,6.1,18.7
Sentosa Island,2021,5,24,0,0,0,0,30.5,34.1,28.2,6.3,24.1
Sentosa Island,2021,5,25,0,0,0,0,30.6,34.3,28.4,7,25.6
Sentosa Island,2021,5,26,0.2,0.2,0.2,0.2,30.1,33.9,29,6.3,22.6
Sentosa Island,2021,5,27,0,0,0,0,30,34.1,28.7,5.3,22
Sentosa Island,2021,5,28,0,0,0,0,29.4,32.6,27.2,4.4,27.4
Sentosa Island,2021,5,29,4.4,3.4,3.4,3.4,28.5,30.3,25.6,4.6,25.9
Sentosa Island,2021,5,30,0,0,0,0,29.5,33.3,27.8,4.6,22
Sentosa Island,2021,5,31,14.2,10.2,13.2,14.2,28.8,32.2,24.4,3.2,32
Sentosa Island,2021,6,1,0,0,0,0,29.6,32.7,28,4.9,35.9
